b_id,year,b_empl_w,b_loans_w,b_assets_w,b_cash_w,b_equity_w,b_deposits_w,b_net_income_w,b_z_score_w
DEFEB15123,1998,,177696.44,266544.66,5845.2778,11690.556,239656.39,0,.66187841
DEFEB13828,1998,,173020.22,216275.28,3507.1667,12859.611,194063.22,1169.0555,1.0505899
DEFEB14734,1998,,188217.94,267713.72,4676.2222,14028.667,227965.83,0,1.0521832
DEFEB44124,1998,,199908.5,389295.5,8183.3887,21043,363576.28,1169.0555,2.1219234
DEFEB15251,1998,,113398.39,154315.33,3507.1667,8183.3887,143793.83,0,1.6351489
DEFEB48744,1998,,90017.273,141455.72,2338.1111,7014.3335,133272.33,0,1.3158262
DEFEB13180,1998,,1686947.1,2591796.3,59621.832,80664.836,2271475,0,.3260926
DEFEB13207,1998,,765731.38,1473010,7014.3335,81833.891,1346752,10521.5,.49056539
DEFEB46409,1998,,198739.44,362407.22,4676.2222,12859.611,343702.34,0,1.2412462
DEFEB14168,1998,,1231015.5,1834248.1,21043,88848.219,1413388.1,1169.0555,.44319093
DEFEB14013,1998,,831198.5,1190098.5,25719.223,45593.168,1083714.5,2338.1111,1.2177596
DEFEB46089,1998,,197570.39,317983.09,5845.2778,15197.722,296940.09,1169.0555,2.1515012
DEFEB14320,1998,,485158.06,766900.44,26888.277,31564.5,632459.06,1169.0555,1.3578435
DEFEB13015,1998,,526075,756378.94,0,31564.5,704940.5,2338.1111,.84090793
DEFEB15444,1998,,381112.09,722476.31,19873.943,23381.111,641811.5,0,.488383
DEFEB43249,1998,,26888.277,169513.05,0,22212.055,140286.67,0,
DEFEB14849,1998,,116905.55,212768.11,4676.2222,9352.4443,196401.33,1169.0555,.93131322
DEFEB47248,1998,,162498.72,433719.59,9352.4443,17535.834,405662.28,0,1.4049264
DEFEB42597,1998,,443072.06,621937.56,8183.3887,30395.443,549456.13,1169.0555,1.5624259
DEFEB14156,1998,,2917962.8,4212107,59621.832,146131.94,3787740,12859.611,1.6811681
DEFEB15366,1998,,1732540.4,2840805,59621.832,153146.28,2511131.3,5845.2778,1.2408478
DEFEB44047,1998,,241994.5,396309.84,7014.3335,16366.777,319152.16,0,.64714009
DEFEB13662,1998,,790281.56,1305835,22212.055,59621.832,1194774.8,2338.1111,.55478203
DEFEB14507,1998,,382281.16,574006.25,4676.2222,25719.223,440733.94,0,.3260926
DEFEB13851,1998,,128596.11,189387,3507.1667,9352.4443,166005.89,1169.0555,2.2734756
DEFEB14756,1998,,37409.777,51438.445,0,3507.1667,46762.223,0,2.2734756
DEFEB13470,1998,,1999085,3031361,32733.555,144962.89,2681813.5,9352.4443,1.4043392
DEFEB14979,1998,,336688,474636.56,5845.2778,21043,420860,1169.0555,.82429338
DEFEB47445,1998,,161329.67,216275.28,4676.2222,8183.3887,178865.5,0,1.6180446
DEFEB43119,1998,,279404.28,399817,10521.5,19873.943,368252.5,1169.0555,1.1865286
DEFEB42926,1998,,121581.77,212768.11,5845.2778,9352.4443,201077.55,0,1.1876565
DEFEB44835,1998,,354223.84,703771.44,18704.889,23381.111,658178.25,1169.0555,1.452322
DEFEB43696,1998,,374097.78,997204.38,7014.3335,29226.389,948104.06,0,.3260926
DEFEB44767,1998,,799634,1584070.3,40916.945,45593.168,1404035.8,2338.1111,1.497273
DEFEB46118,1998,,243163.55,320321.22,4676.2222,14028.667,270051.84,0,
DEFEB49223,1998,,118074.61,184710.78,3507.1667,11690.556,158991.55,1169.0555,1.9699757
DEFEB13181,1998,,420860,5700315,26888.277,167174.94,4751041.5,5845.2778,.87854415
DEFEB14371,1998,,263037.5,628951.88,12859.611,22212.055,568161,0,.3260926
DEFEB14538,1998,,455931.66,637135.25,7014.3335,35071.668,520229.72,2338.1111,1.8859564
DEFEB45934,1998,,46762.223,66636.164,1169.0555,3507.1667,59621.832,0,1.3944262
DEFEB43184,1998,,156653.44,294602,5845.2778,10521.5,233811.11,1169.0555,1.4219788
DEFEB13806,1998,,1206465.4,1945308.4,28057.334,104045.95,1713835.4,3507.1667,1.3108438
DEFEB13425,1998,,819507.94,1485869.6,29226.389,54945.609,1349090.1,3507.1667,1.5834512
DEFEB44216,1998,,168344,213937.17,3507.1667,9352.4443,198739.44,0,.4564358
DEFEB13895,1998,,292263.88,462946,8183.3887,15197.722,438395.84,1169.0555,1.3959522
DEFEB13187,1998,,1102419.4,1294144.5,0,63129,1152688.8,5845.2778,.93255615
DEFEB44833,1998,,481650.88,1385330.9,22212.055,49100.332,1270763.4,2338.1111,1.2122754
DEFEB48570,1998,,50269.387,106384.05,2338.1111,4676.2222,100538.77,0,2.2734756
DEFEB14748,1998,,35071.668,51438.445,0,3507.1667,45593.168,0,1.4657648
DEFEB13496,1998,,1434431.1,2015451.8,21043,91186.336,1813205.1,7014.3335,1.543615
DEFEB15469,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,.59758013
DEFEB13030,1998,,2908610.3,3633424.8,0,154315.33,3297905.8,3507.1667,.87972617
DEFEB15000,1998,,202246.61,261868.44,4676.2222,11690.556,240825.44,0,1.1623234
DEFEB13960,1998,,1321032.8,3079292.3,15197.722,114567.45,2387211.5,2338.1111,1.1122614
DEFEB44037,1998,,564653.81,1084883.5,14028.667,44424.109,997204.38,3507.1667,1.6985582
DEFEB14832,1998,,137948.55,171851.17,2338.1111,9352.4443,146131.94,0,1.9700162
DEFEB43936,1998,,215106.22,612585.13,11690.556,18704.889,561146.69,1169.0555,1.7501665
DEFEB41789,1998,,208091.89,466453.16,9352.4443,17535.834,440733.94,0,1.1660236
DEFEB47436,1998,,100538.77,190556.05,5845.2778,9352.4443,178865.5,0,1.2372304
DEFEB42656,1998,,26888.277,51438.445,0,3507.1667,45593.168,0,1.7266052
DEFEB43879,1998,,205753.78,285249.56,8183.3887,15197.722,246670.72,1169.0555,1.030908
DEFEB43028,1998,,238487.33,343702.34,7014.3335,17535.834,299278.22,0,.57434368
DEFEB43869,1998,,187048.89,1913743.9,7014.3335,40916.945,1826064.8,0,.3260926
DEFEB15700,1998,,1241537,1733709.4,25719.223,77157.664,1374809.4,2338.1111,.98841298
DEFEB14855,1998,,73650.5,148470.05,3507.1667,8183.3887,139117.61,0,.53577918
DEFEB13530,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,14028.667,1.6738867
DEFEB42724,1998,,300447.28,496848.59,4676.2222,22212.055,404493.22,1169.0555,1.7853566
DEFEB13418,1998,,1921927.4,2933160.3,53776.555,129765.16,2568415,8183.3887,1.2727581
DEFEB13472,1998,,687404.69,1108264.6,15197.722,58452.777,1004218.7,3507.1667,.85430253
DEFEB42736,1998,,163667.78,239656.39,3507.1667,12859.611,225627.72,1169.0555,.45514271
DEFEB13384,1998,,1444952.6,3281539,37409.777,120412.72,3117871.3,16366.777,1.5492361
DEFEB13263,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,.88077998
DEFEB13797,1998,,451255.44,799634,8183.3887,30395.443,715462,1169.0555,1.2381102
DEFEB42923,1998,,205753.78,315645,4676.2222,11690.556,279404.28,0,.98804766
DEFEB46727,1998,,616092.25,761055.19,10521.5,37409.777,664023.56,2338.1111,1.3312031
DEFEB13816,1998,,303954.44,474636.56,8183.3887,21043,422029.06,2338.1111,1.3783919
DEFEB14999,1998,,81833.891,146131.94,2338.1111,5845.2778,132103.28,0,1.3469884
DEFEB14766,1998,,129765.16,209260.94,4676.2222,8183.3887,190556.05,0,1.4929491
DEFEB13464,1998,,1842431.5,3122547.3,53776.555,119243.66,2668953.8,8183.3887,1.3424913
DEFEB13722,1998,,1866981.8,2865355.3,26888.277,150808.17,2403578.3,12859.611,1.881577
DEFEB13420,1998,,501524.84,831198.5,8183.3887,31564.5,750533.69,2338.1111,1.1601785
DEFEB14618,1998,,949273.13,1691623.4,33902.609,52607.5,1525617.5,4676.2222,1.5624753
DEFEB43018,1998,,459438.84,639473.38,7014.3335,29226.389,577513.44,2338.1111,1.6993128
DEFEB44336,1998,,437226.78,758717.06,11690.556,36240.723,700264.25,2338.1111,1.7210897
DEFEB43663,1998,,3235945.8,6179627.5,3507.1667,122750.84,252516,3507.1667,.66123372
DEFEB42922,1998,,252516,390464.56,7014.3335,16366.777,330842.72,1169.0555,1.9214059
DEFEB14056,1998,,410338.5,613754.19,7014.3335,23381.111,485158.06,1169.0555,.85185093
DEFEB44042,1998,,83002.945,243163.55,4676.2222,10521.5,224458.67,0,1.1295556
DEFEB13444,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,1.4639122
DEFEB13021,1998,,153146.28,617261.31,5845.2778,72481.445,540103.69,0,.40422845
DEFEB48685,1998,,121581.77,191725.11,2338.1111,7014.3335,177696.44,1169.0555,.68265307
DEFEB43262,1998,,135610.44,251346.94,5845.2778,11690.556,229134.89,1169.0555,1.0231078
DEFEB42769,1998,,673376,1087221.6,21043,61959.945,950442.19,4676.2222,1.3555954
DEFEB43118,1998,,245501.67,375266.84,7014.3335,16366.777,337857.06,1169.0555,1.5434566
DEFEB44072,1998,,175358.33,302785.38,5845.2778,12859.611,268882.78,1169.0555,.90356743
DEFEB48902,1998,,77157.664,108722.16,3507.1667,5845.2778,100538.77,0,1.0151647
DEFEB43847,1998,,307461.59,627782.81,14028.667,35071.668,585696.81,2338.1111,1.9557599
DEFEB14959,1998,,1202958.1,3672003.5,44424.109,106384.05,3020839.5,7014.3335,1.860826
DEFEB14985,1998,,134441.39,272389.94,4676.2222,14028.667,254854.11,1169.0555,.96162289
DEFEB14795,1998,,56114.668,83002.945,1169.0555,4676.2222,77157.664,0,1.5057346
DEFEB13093,1998,,45593.168,77157.664,2338.1111,4676.2222,71312.391,0,.3260926
DEFEB47246,1998,,88848.219,149639.11,2338.1111,7014.3335,135610.44,0,2.2734756
DEFEB13240,1998,,2470214.3,6179627.5,59621.832,176527.39,4751041.5,5845.2778,.3260926
DEFEB13288,1998,,443072.06,1107095.6,17535.834,51438.445,953949.31,16366.777,1.8470036
DEFEB44232,1998,,665192.63,1031107,22212.055,42086,881467.88,2338.1111,1.9529921
DEFEB45063,1998,,132103.28,336688,8183.3887,12859.611,320321.22,0,1.2503748
DEFEB13562,1998,,234980.17,272389.94,3507.1667,43255.055,169513.05,3507.1667,1.2511029
DEFEB13363,1998,,796126.81,1176069.9,32733.555,56114.668,1013571.2,2338.1111,.50184035
DEFEB14807,1998,,194063.22,308630.66,2338.1111,17535.834,285249.56,0,.9479962
DEFEB13387,1998,,576344.38,1089559.8,23381.111,45593.168,990190.06,3507.1667,1.781467
DEFEB47363,1998,,258361.28,374097.78,5845.2778,19873.943,329673.66,0,.95301819
DEFEB46961,1998,,144962.89,265375.59,4676.2222,9352.4443,229134.89,1169.0555,1.3734103
DEFEB43359,1998,,195232.28,277066.16,5845.2778,12859.611,225627.72,1169.0555,2.2734756
DEFEB46965,1998,,63129,105215,1169.0555,8183.3887,91186.336,0,1.5061518
DEFEB49061,1998,,40916.945,66636.164,1169.0555,3507.1667,63129,0,1.6559085
DEFEB13862,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,15197.722,1.1675179
DEFEB14135,1998,,1568872.5,2322913.3,31564.5,115736.5,2076242.6,7014.3335,1.7195178
DEFEB13915,1998,,277066.16,448917.34,7014.3335,19873.943,383450.22,1169.0555,1.7694542
DEFEB48604,1998,,154315.33,258361.28,5845.2778,12859.611,241994.5,0,2.2108788
DEFEB13954,1998,,302785.38,424367.16,7014.3335,21043,369421.56,1169.0555,1.6478651
DEFEB48965,1998,,46762.223,68974.273,1169.0555,3507.1667,63129,0,2.2734756
DEFEB14412,1998,,1584070.3,1612127.6,0,149639.11,1216986.9,16366.777,.98460007
DEFEB43520,1998,,292263.88,588034.94,14028.667,17535.834,556470.44,0,.3260926
DEFEB48304,1998,,30395.443,51438.445,1169.0555,3507.1667,47931.277,0,1.3767444
DEFEB46020,1998,,33902.609,63129,1169.0555,3507.1667,53776.555,0,1.5636442
DEFEB15485,1998,,53776.555,78326.719,2338.1111,8183.3887,68974.273,0,2.2734756
DEFEB43386,1998,,450086.38,820677,17535.834,24550.166,763393.25,1169.0555,1.4703139
DEFEB13457,1998,,2774168.8,4378113,59621.832,187048.89,3746823,11690.556,2.0627847
DEFEB13229,1998,,3235945.8,6179627.5,14028.667,256023.17,4751041.5,16366.777,.96107239
DEFEB15426,1998,,79495.773,128596.11,2338.1111,7014.3335,120412.72,0,1.1404982
DEFEB42896,1998,,67805.219,106384.05,2338.1111,5845.2778,94693.5,0,.81596917
DEFEB13216,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,.9616046
DEFEB13611,1998,,3235945.8,5528463.5,1169.0555,256023.17,4751041.5,3507.1667,1.2418339
DEFEB13358,1998,,830029.44,1068516.8,9352.4443,54945.609,911863.31,4676.2222,1.3593601
DEFEB43016,1998,,123919.89,250177.89,1169.0555,9352.4443,238487.33,1169.0555,.49066985
DEFEB48399,1998,,588034.94,1599268,28057.334,58452.777,1398190.4,8183.3887,1.6473088
DEFEB48793,1998,,206922.83,265375.59,5845.2778,15197.722,222120.55,0,2.0289078
DEFEB14259,1998,,327335.56,481650.88,9352.4443,18704.889,416183.78,1169.0555,1.7209363
DEFEB45849,1998,,26888.277,51438.445,1169.0555,3507.1667,45593.168,0,1.1925794
DEFEB13227,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,1.3037356
DEFEB13809,1998,,682728.44,1034614.2,16366.777,56114.668,863932.06,1169.0555,1.0279198
DEFEB13517,1998,,77157.664,85341.055,0,11690.556,73650.5,0,1.3602843
DEFEB15378,1998,,434888.66,1481193.4,8183.3887,87679.164,1335061.4,1169.0555,.52175844
DEFEB13389,1998,,3235945.8,6179627.5,59621.832,233811.11,4751041.5,16366.777,1.493824
DEFEB14650,1998,,693249.94,967978,22212.055,50269.387,792619.69,4676.2222,1.7086687
DEFEB13774,1998,,408000.38,704940.5,8183.3887,29226.389,634797.19,2338.1111,1.6910454
DEFEB13703,1998,,610247,1201789.1,22212.055,57283.723,1105926.5,3507.1667,1.5609052
DEFEB14122,1998,,236149.22,538934.63,3507.1667,29226.389,479312.78,2338.1111,1.1868675
DEFEB13222,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,1.3337686
DEFEB14067,1998,,734166.88,993697.19,25719.223,51438.445,860424.88,2338.1111,1.3623737
DEFEB14682,1998,,139117.61,372928.72,10521.5,11690.556,355392.88,0,1.4303143
DEFEB13154,1998,,740012.19,1094236,12859.611,33902.609,986682.88,0,
DEFEB43431,1998,,240825.44,577513.44,10521.5,17535.834,527244.06,1169.0555,.5572592
DEFEB13657,1998,,1446121.8,2284334.5,36240.723,92355.391,1946477.5,5845.2778,1.187849
DEFEB15313,1998,,236149.22,405662.28,8183.3887,16366.777,357731,1169.0555,.4767991
DEFEB14576,1998,,562315.69,759886.13,21043,36240.723,708447.69,1169.0555,1.8175281
DEFEB15194,1998,,121581.77,211599.05,2338.1111,10521.5,192894.17,1169.0555,1.8694184
DEFEB14840,1998,,239656.39,381112.09,7014.3335,18704.889,355392.88,1169.0555,.45310313
DEFEB13483,1998,,879129.75,1242706,11690.556,51438.445,1157365,4676.2222,1.5322944
DEFEB48868,1998,,66636.164,94693.5,1169.0555,5845.2778,87679.164,0,1.6966579
DEFEB14137,1998,,332011.78,509708.22,3507.1667,21043,469960.34,1169.0555,1.5841918
DEFEB13213,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,1.0063865
DEFEB13302,1998,,265375.59,337857.06,49100.332,39747.887,289925.78,0,.3260926
DEFEB44222,1998,,370590.59,528413.13,15197.722,21043,458269.78,1169.0555,1.3456047
DEFEB47371,1998,,63129,109891.22,2338.1111,5845.2778,102876.89,0,1.0272465
DEFEB44074,1998,,268882.78,396309.84,8183.3887,21043,367083.44,1169.0555,1.5416141
DEFEB46161,1998,,66636.164,99369.719,2338.1111,4676.2222,88848.219,0,2.2734756
DEFEB48309,1998,,26888.277,51438.445,1169.0555,3507.1667,45593.168,0,.3260926
DEFEB13758,1998,,357731,548287.06,15197.722,21043,512046.34,1169.0555,1.7652314
DEFEB42920,1998,,391633.59,852241.5,10521.5,35071.668,810155.5,2338.1111,1.0363917
DEFEB13382,1998,,735335.94,1283623,19873.943,71312.391,1149181.6,3507.1667,1.3932222
DEFEB43291,1998,,97031.609,183541.72,3507.1667,8183.3887,162498.72,0,.98897672
DEFEB14763,1998,,205753.78,362407.22,7014.3335,15197.722,336688,1169.0555,1.3115581
DEFEB43425,1998,,1446121.8,3363372.8,59621.832,99369.719,3040713.5,7014.3335,1.7213731
DEFEB15031,1998,,150808.17,212768.11,5845.2778,10521.5,196401.33,0,.8344574
DEFEB46085,1998,,299278.22,485158.06,3507.1667,15197.722,431381.5,1169.0555,1.4536544
DEFEB44057,1998,,203415.67,386957.38,5845.2778,30395.443,326166.5,2338.1111,1.0403156
DEFEB42928,1998,,258361.28,413845.66,7014.3335,25719.223,361238.16,1169.0555,1.6751506
DEFEB40812,1998,,357731,509708.22,7014.3335,24550.166,444241.09,1169.0555,.58783084
DEFEB13765,1998,,538934.63,1057995.3,11690.556,45593.168,950442.19,2338.1111,1.7584682
DEFEB45853,1998,,64298.055,120412.72,4676.2222,5845.2778,113398.39,0,1.2237879
DEFEB13168,1998,,3143590.3,3274524.5,0,164836.83,2812747.8,14028.667,.77970302
DEFEB43555,1998,,308630.66,659347.31,7014.3335,23381.111,613754.19,3507.1667,1.4857757
DEFEB42934,1998,,279404.28,415014.72,8183.3887,16366.777,371759.66,1169.0555,.60076123
DEFEB15272,1998,,188217.94,249008.83,1169.0555,10521.5,224458.67,0,1.0016437
DEFEB14084,1998,,158991.55,257192.22,4676.2222,10521.5,223289.61,0,2.2492254
DEFEB48308,1998,,26888.277,51438.445,0,3507.1667,45593.168,0,2.2734756
DEFEB43006,1998,,227965.83,334349.88,7014.3335,17535.834,299278.22,1169.0555,1.64182
DEFEB14130,1998,,455931.66,616092.25,10521.5,29226.389,534258.38,1169.0555,1.5570199
DEFEB45071,1998,,377604.94,1125800.5,30395.443,35071.668,1042797.6,3507.1667,.41539085
DEFEB15570,1998,,26888.277,51438.445,0,3507.1667,45593.168,0,1.1061984
DEFEB13739,1998,,741181.19,1218155.9,26888.277,54945.609,1132814.9,3507.1667,1.4634535
DEFEB44218,1998,,361238.16,1121124.3,36240.723,42086,1038121.3,3507.1667,1.4331086
DEFEB13333,1998,,209260.94,317983.09,3507.1667,15197.722,263037.5,1169.0555,1.0588171
DEFEB13524,1998,,461776.94,558808.56,,49100.332,493341.44,2338.1111,1.5278423
DEFEB47366,1998,,86510.109,155484.39,4676.2222,8183.3887,137948.55,1169.0555,1.7855107
DEFEB13134,1998,,225627.72,328504.59,4676.2222,14028.667,305123.5,1169.0555,1.3695555
DEFEB13542,1998,,2246924.8,2893412.5,28057.334,105215,2291348.8,4676.2222,1.8588808
DEFEB13014,1998,,3235945.8,6179627.5,8183.3887,256023.17,4751041.5,16366.777,1.8751919
DEFEB48659,1998,,26888.277,51438.445,0,3507.1667,45593.168,0,2.2734756
DEFEB49052,1998,,26888.277,51438.445,1169.0555,3507.1667,45593.168,0,2.2734756
DEFEB46445,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,1.5249037
DEFEB44069,1998,,1338568.6,2183795.8,39747.887,104045.95,1816712.4,5845.2778,1.7704035
DEFEB46970,1998,,83002.945,132103.28,3507.1667,4676.2222,122750.84,0,.86164236
DEFEB13225,1998,,183541.72,196401.33,3507.1667,25719.223,156653.44,5845.2778,1.6506916
DEFEB15112,1998,,204584.72,309799.72,7014.3335,16366.777,236149.22,0,1.4716353
DEFEB13423,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,1.5818996
DEFEB43389,1998,,348378.56,832367.56,14028.667,33902.609,736505,4676.2222,1.4777833
DEFEB14192,1998,,2327589.5,3453390,25719.223,101707.84,3018501.5,9352.4443,1.3556161
DEFEB45990,1998,,87679.164,141455.72,2338.1111,8183.3887,132103.28,1169.0555,1.9043311
DEFEB44207,1998,,609077.94,1229846.4,29226.389,40916.945,1133983.9,4676.2222,1.3164426
DEFEB13393,1998,,1540815.3,2395394.8,43255.055,87679.164,1992070.6,3507.1667,1.2016588
DEFEB46369,1998,,230303.94,482819.94,4676.2222,19873.943,455931.66,1169.0555,1.4993209
DEFEB13959,1998,,26888.277,149639.11,2338.1111,12859.611,136779.5,1169.0555,1.0604579
DEFEB13083,1998,,754040.81,1316356.5,8183.3887,50269.387,1065009.6,4676.2222,1.2491664
DEFEB46377,1998,,151977.22,222120.55,5845.2778,8183.3887,185879.83,1169.0555,.59108812
DEFEB15011,1998,,140286.67,192894.17,1169.0555,10521.5,175358.33,1169.0555,1.6621497
DEFEB47579,1998,,157822.5,220951.5,4676.2222,11690.556,195232.28,0,.47768986
DEFEB44049,1998,,390464.56,541272.69,9352.4443,24550.166,483989,1169.0555,1.0962809
DEFEB48686,1998,,30395.443,51438.445,1169.0555,3507.1667,45593.168,0,
DEFEB14111,1998,,26888.277,197570.39,0,49100.332,92355.391,2338.1111,1.0717853
DEFEB15473,1998,,35071.668,58452.777,0,3507.1667,53776.555,0,.77884996
DEFEB49064,1998,,42086,77157.664,1169.0555,4676.2222,72481.445,0,2.2734756
DEFEB15451,1998,,58452.777,93524.445,0,5845.2778,85341.055,0,1.5833941
DEFEB42775,1998,,339026.09,465284.09,8183.3887,21043,381112.09,1169.0555,1.2002919
DEFEB49212,1998,,36240.723,57283.723,1169.0555,3507.1667,52607.5,0,2.2734756
DEFEB46174,1998,,132103.28,171851.17,2338.1111,9352.4443,154315.33,0,1.0293201
DEFEB13070,1998,,81833.891,169513.05,1169.0555,10521.5,156653.44,0,
DEFEB13137,1998,,224458.67,405662.28,3507.1667,15197.722,374097.78,0,.8219769
DEFEB48785,1998,,64298.055,88848.219,1169.0555,4676.2222,80664.836,0,1.6378355
DEFEB13791,1998,,1185422.4,1952322.8,37409.777,81833.891,1681101.9,4676.2222,1.6402252
DEFEB13375,1998,,1987394.4,2743773.3,45593.168,104045.95,2315899,1169.0555,.70038587
DEFEB46979,1998,,113398.39,173020.22,2338.1111,9352.4443,161329.67,0,1.9279099
DEFEB45936,1998,,73650.5,128596.11,3507.1667,5845.2778,120412.72,0,1.1472569
DEFEB13355,1998,,653502.06,980837.63,10521.5,45593.168,873284.5,2338.1111,1.0371673
DEFEB14800,1998,,160160.61,225627.72,4676.2222,11690.556,206922.83,0,.57986057
DEFEB43968,1998,,494510.5,749364.63,15197.722,25719.223,635966.19,1169.0555,.71086484
DEFEB13366,1998,,839381.88,1435600.3,32733.555,70143.336,1318694.6,4676.2222,1.2424653
DEFEB13234,1998,,3235945.8,6179627.5,59621.832,256023.17,4751041.5,16366.777,.79754168
DEFEB13793,1998,,1087221.6,1499898.3,22212.055,58452.777,1349090.1,5845.2778,1.5802488
DEFEB43181,1998,,222120.55,349547.59,8183.3887,18704.889,294602,1169.0555,1.6700207
DEFEB42776,1998,,298109.16,476974.66,8183.3887,22212.055,402155.09,1169.0555,.68810076
DEFEB46963,1998,,72481.445,102876.89,1169.0555,5845.2778,95862.555,0,.32719943
DEFEB48903,1998,,26888.277,51438.445,0,3507.1667,45593.168,0,
DEFEB13682,1998,,430212.44,769238.56,11690.556,39747.887,696757.13,2338.1111,1.0691231
DEFEB13727,1998,,2363830.3,3861390.5,58452.777,176527.39,3335315.5,11690.556,1.7710985
DEFEB44503,1998,,741181.19,1243875.1,10521.5,51438.445,1149181.6,3507.1667,1.7402747
DEFEB13613,1998,,1335061.4,1361949.8,0,107553.11,1199451,4676.2222,.5044964
DEFEB48906,1998,,26888.277,51438.445,0,3507.1667,45593.168,0,2.2734756
DEFEB13433,1998,,3137745,4843397,59621.832,176527.39,4000508,7014.3335,2.1185796
DEFEB49179,1998,,35071.668,51438.445,0,3507.1667,45593.168,0,1.4854006
